เหล่ากวาง,33250
หนองกุง,33250
ผือใหญ่,33120
ห้วยบง,30210
โคกกระเบื้อง,30350
ประทาย,30180
บึงอ้อ,30280
นกออก,30150
หนองมะนาว,30260
เมืองคง,30260
ท่าหลวง,30110
หนองพลวง,30230
มาบตะโกเอน,30250
บ้านใหม่,30410
โนนเมืองพัฒนา,30210
พะงาด,30290
ประสุข,30270
บ้านใหม่,30000
ด่านช้าง,30120
หนองบัว,30260
บ้านแปรง,36220
โคกกรวด,30280
ช่อระกา,30350
ตะแบกบาน,30250
ขุนทอง,30120
ธงชัยเหนือ,30150
หนองหัวฟาน,30290
ลำเพียก,30250
หนองแจ้งใหญ่,30120
ธารละหลอด,30110
แชะ,30250
เฉลียง,30250
บ้านเหลื่อม,30350
รังกาใหญ่,30110
เมืองนาท,30290
ชุมพวง,30270
ขามสมบูรณ์,30260
สีสุก,30230
วังกะทะ,30130
สระจรเข้,30210
บ้านหัน,30140
เทพาลัย,30260
หนองบัวละคร,30210
ดอนใหญ่,30260
ตะคุ,30150
สระว่านพระยา,30250
ตะเคียน,30210
ชีวึก,30290
พันดุง,30280
โป่งตาลอง,30130
บัวลาย,30120
มิตรภาพ,30140
ตลาดไทร,30270
เมืองพะไล,30120
จักราช,30230
บ่อปลาทอง,30150
โคกกระชาย,30250
หนองบัวสะอาด,30120
เมืองเกษตร,30290
คูขาด,30260
หนองระเวียง,30110
ปากช่อง,30130
ลาดบัวขาว,30340
บัวใหญ่,30120
พญาเย็น,30320
ท่าลาด,30270
นิคมสร้างตนเอง,30110
หนองขาม,30230
ตะขบ,30150
ครบุรี,30250
ด่านขุนทด,30210
หนองหัวแรต,30410
ดงใหญ่,30110
สีดา,30430
โนนทองหลาง,30120
หนองน้ำแดง,30130
สาหร่าย,30270
กฤษณา,30140
หินโคน,30230
โบสถ์,30110
ครบุรีใต้,30250
กระทุ่มราย,30180
โพธิ์กลาง,30000
บ้านยาง,30270
นางรำ,30180
เสมา,30170
หมูสี,30130
ด่านนอก,30210
กุดน้อย,30140
วังไม้แดง,30180
อุดมทรัพย์,30370
จระเข้หิน,30250
สะแกราช,30150
ไทยสามัคคี,30370
โนนอุดม,30270
โคกกลาง,30180
หนองงูเหลือม,30000
หนองหอย,30220
หนองบัวตะเกียด,30210
หนองไม้ไผ่,30410
โนนเพ็ด,30180
สามเมือง,30430
หนองหลัก,30270
สุขเกษม,30150
ขามทะเลสอ,30280
โค้งยาง,30170
ภูหลวง,30150
วังยายทอง,30210
ช่องแมว,30270
โนนรัง,30270
หินดาด,30210
โป่งแดง,30280
แหลมทอง,30410
หนองกราด,30210
โคราช,30170
บุ่งขี้เหล็ก,30170
หนองสรวง,30280
ตะโก,30240
พังเทียม,30220
หนองจะบก,30000
สีคิ้ว,30140
โนนจาน,30120
พันชนะ,30210
บ้านใหม่,30250
หลุ่งตะเคียน,30240
ดอนมัน,30180
หนองแวง,30210
บ้านโพธิ์,30310
โนนเมือง,30290
ห้วยแคน,30240
สารภี,30410
โนนสมบูรณ์,30330
หนองบุนนาก,30410
ห้วยยาง,30120
หนองไทร,36220
อรพิมพ์,30250
หนองยาง,30230
หนองพลวง,30180
กระเบื้องนอก,30270
เสิงสาง,30330
บ้านปรางค์,30260
พะเนา,30000
กงรถ,30240
ขามสะแกแสง,30290
พระพุทธ,30230
เสมาใหญ่,30120
ขุย,30270
คลองเมือง,30230
ในเมือง,30000
เมืองโดน,30180
โนนเต็ง,30260
ไชยมงคล,30000
ตาจั่น,30260
ตลาด,30310
ทุ่งสว่าง,30180
ระเริง,30150
โนนตูม,30270
กุดโบสถ์,30330
สระพระ,30220
ทองหลาง,30230
ศรีละกอ,30230
หนองกระทุ่ม,30000
เกษมทรัพย์,30150
โนนประดู่,30430
กุดจอก,30120
งิ้ว,30240
โนนยอ,30270
ด่านใน,30210
หนองไข่น้ำ,30310
สัมฤทธิ์,30110
นากลาง,30380
ตลาดไทร,30180
หลุ่งประดู่,30240
กุดพิมาน,30210
หนองหว้า,30120
ละหานปลาค้าว,30270
วังน้ำเขียว,30370
โนนค่า,30170
หนองค่าย,30180
ห้วยแถลง,30240
บ้านเก่า,30210
วังโพธิ์,30350
เมืองยาง,30270
ดอนเมือง,30140
ลุงเขว้า,30410
ลำนางแก้ว,30150
พลกรัง,30000
ดอนตะหนิน,30120
สำโรง,30150
โพนทอง,30430
เมืองพลับพลา,30240
คลองม่วง,30130
โคกสูง,30310
หันห้วยทราย,30180
โคกไทย,30150
ท่าช้าง,30230
ชีวาน,30110
ปรุใหญ่,30000
สุขไพบูลย์,30330
ดอน,30150
ขนงพระ,30130
บึงปรือ,30210
ไพล,30270
พุดซา,30000
จันทึก,30130
วังไทร,30130
วังหมี,30370
หนองระเวียง,30000
กระเบื้องใหญ่,30110
ทัพรั้ง,30220
หนองน้ำใส,30140
วังโรงใหญ่,30140
สระตะเคียน,30330
มาบกราด,30220
หนองบัวน้อย,30140
สูงเนิน,30170
กระชอน,30110
หนองตาดใหญ่,30430
หนองตะไก้,30380
ในเมือง,30110
มะเกลือใหม่,30170
ช้างทอง,30230
หนองหญ้าขาว,30140
หนองตะไก้,30410
สุรนารี,30000
กุดจิก,30380
ไทยเจริญ,30410
หนองบัวศาลา,30000
มะเกลือเก่า,30170
ทับสวาย,30240
หมื่นไวย,30000
หินดาด,30240
สีมุม,30000
บ้านราษฎร์,30330
สำนักตะคร้อ,30210
หัวทะเล,30000
จอหอ,30310
บ้านเกาะ,30000
หนองไผ่ล้อม,30000
งิ้ว,30150
ตูม,30150
เมืองปัก,30150
กลางดง,30320
หนองสาหร่าย,30130
คลองไผ่,30340
มะเริง,30000
ใหม่,30160
ท่าจะหลุง,30190
พลับพลา,30190
ด่านคล้า,30160
ขามเฒ่า,30160
โนนสำราญ,30440
มะค่า,30160
บิง,30160
ลำคอหงษ์,30160
ดอนหวาย,30160
พลสงคราม,30160
วังหิน,30360
ดอนยาวใหญ่,30360
บึงพะไล,30440
ทุ่งอรุณ,30190
สีสุก,30440
ดอนชมพู,30160
กระโทก,30190
สำพะเนียง,30360
ถนนโพธิ์,30220
ท่าลาดขาว,30190
แก้งสนามนาง,30440
เมืองปราสาท,30160
บึงสำโรง,30440
ด่านเกวียน,30190
ละลมใหม่พัฒนา,30190
โตนด,30160
จันอัด,30160
หลุมข้าว,30160
ธารปราสาท,30420
โนนสูง,30160
กำปัง,30220
โนนตาเถร,30360
ท่าอ่าง,30190
สำโรง,30220
บัลลังก์,30220
มะค่า,30220
โนนแดง,30360
สายออ,30220
บ้านวัง,30220
โนนไทย,30220
ท่าเยี่ยม,30190
โชคชัย,30190
ลำมูล,30160
ค้างพลู,30220
ด่านจาก,30220
คุ้งสำเภา,17110
ท่าฉนวน,17110
ศิลาดาน,17110
หางน้ำสาคร,17170
วัดโคก,17110
ไร่พัฒนา,17170
อู่ตะเภา,17170
ดงคอน,17140
บ่อแร่,17120
ดอนกำ,17140
หนองแซง,17160
วังตะเคียน,17120
ธรรมามูล,17000
หนองมะโมง,17120
หนองขุ่น,17120
โพนางดำออก,17150
เที่ยงแท้,17140
หาดท่าเสา,17120
ห้วยกรดพัฒนา,17140
บางหลวง,17150
วัดสิงห์,17120
มะขามเฒ่า,17120
หนองบัว,17120
ห้วยกรด,17140
เขาแก้ว,17150
หาดอาษา,17150
แพรกศรีราชา,17140
วังไก่เถื่อน,17130
ชัยนาท,17000
บ้านกล้วย,17000
ในเมือง,17000
นางลือ,17000
วังหมัน,17120
เด่นใหญ่,17130
กุดจอก,17120
สุขเดือนห้า,17130
ท่าชัย,17000
เนินขาม,17130
เขาท่าพระ,17000
เสือโฮก,17000
โพงาม,17140
สรรพยา,17150
กะบกเตี้ย,17130
ตลุก,17150
บ้านเชี่ยน,17130
สามง่ามท่าโบสถ์,17160
โพนางดำตก,17150
หันคา,17130
ไพรนกยูง,17130
หนองน้อย,17120
บางขุด,17140
สะพานหิน,17120
ห้วยงู,17160
บ้านคลองสวน,10290
คลองด่าน,10550
ศีรษะจรเข้น้อย,10540
บางหญ้าแพรก,10130
ท้ายบ้านใหม่,10280
คลองนิยมยาตรา,10560
บางพลีใหญ่,10540
บางโปรง,10270
บางบ่อ,10560
ตลาด,10130
เปร็ง,10560
สำโรง,10130
บางยอ,10130
ศีรษะจรเข้ใหญ่,10540
บางปูใหม่,10280
ทรงคนอง,10130
แพรกษาใหม่,10280
บางพึ่ง,10130
บางกระสอบ,10130
สำโรงใต้,10130
ท้ายบ้าน,10280
บางเมืองใหม่,10270
บางหัวเสือ,10130
ปากคลองบางปลากด,10290
บางปู,10280
คลองสวน,10560
บางพลีน้อย,10560
บ้านระกาศ,10560
บางโฉลง,10540
บางกอบัว,10130
บางกะเจ้า,10130
บางเมือง,10270
ปากน้ำ,10270
สำโรงกลาง,10130
บางน้ำผึ้ง,10130
บางด้วน,10270
ราชาเทวะ,10540
แพรกษา,10280
นาเกลือ,10290
สำโรงเหนือ,10270
แหลมฟ้าผ่า,10290
บางเพรียง,10560
เทพารักษ์,10270
บางปลา,10540
หนองปรือ,10540
บางแก้ว,10540
บางจาก,10130
บางเสาธง,10540
บางครุ,10130
ในคลองบางปลากด,10290
วังแดง,53140
ท่าอิฐ,53000
จริม,53150
ทุ่งยั้ง,53210
นายาง,53120
ไผ่ล้อม,53210
ผาจุก,53000
นางพญา,53150
นาขุม,53180
ม่วงเจ็ดต้น,53180
บ้านเกาะ,53000
บ่อเบี้ย,53180
ป่าคาย,53230
น้ำหมัน,53150
หาดสองแคว,53140
ท่าแฝก,53110
ศรีพนมมาศ,53130
บ้านแก่ง,53140
น้ำพี้,53230
ท่ามะเฟือง,53120
น้ำริด,53000
หาดล้า,53190
ข่อยสูง,53140
ร่วมจิต,53190
บ่อทอง,53230
คอรุม,53120
วังดิน,53000
น้ำไผ่,53110
ผักขวง,53230
น้ำไคร้,53110
ผาเลือด,53190
ไร่อ้อย,53120
น้ำอ่าง,53140
ห้วยมุ่น,53110
บ้านฝาย,53110
พญาแมน,53120
บ้านดารา,53220
บ้านหม้อ,53120
แสนตอ,53110
บ้านโคก,53180
สองคอน,53160
ท่าปลา,53150
นาอิน,53120
นานกกก,53130
ฟากท่า,53160
สองห้อง,53160
บ้านเสี้ยว,53160
ชัยจุมพล,53130
งิ้วงาม,53000
ท่าเสา,53000
เด่นเหล็ก,53110
ด่านแม่คำมัน,53210
ฝายหลวง,53130
วังกะพี้,53170
ถ้ำฉลอง,53000
ขุนฝาง,53000
บ้านด่าน,53000
ท่าสัก,53220
แม่พูล,53130
หาดงิ้ว,53000
คุ้งตะเภา,53000
บ้านโคน,53120
แสนตอ,53000
ป่าเซ่า,53000
ในเมือง,53120
บ้านด่านนาขาม,53000
หาดกรวด,53000
มะอึ,45170
เขวาทุ่ง,45170
โพธิ์ใหญ่,45140
หนองแวงควง,45000
เมืองทุ่ง,45130
ศรีโคตร,45180
ดินดำ,45000
โคกล่าม,45180
ขี้เหล็ก,45190
คำไฮ,45140
ค้อใหญ่,45140
วารีสวัสดิ์,45140
โพธิ์ชัย,45140
ผาน้ำย้อย,45210
โพธิ์สัย,45280
ทุ่งเขาหลวง,45170
ธวัชบุรี,45170
แสนชาติ,45000
สระบัว,45190
หนองไผ่,45170
ท่าสีดา,45210
เมืองหงส์,45180
โนนสวรรค์,45190
ศรีสมเด็จ,45000
ทุ่งกุลา,45130
ดงกลาง,45180
ผักแว่น,45000
โคกสว่าง,45140
เมืองเปลือย,45000
ทุ่งศรีเมือง,45130
สระคู,45130
ม่วงลาด,45000
ไพศาล,45170
ปาฝา,45000
หนองแคน,45190
นานวล,45140
น้ำคำ,45130
บ้านบาก,45000
หนองใหญ่,45000
บึงงาม,45210
ดู่น้อย,45180
น้ำใส,45180
ยางใหญ่,45000
ดอกล้ำ,45190
จังหาร,45000
บัวแดง,45190
ธงธานี,45170
จำปาขัน,45130
บึงนคร,45170
สระแก้ว,45140
ดอกไม้,45130
โพนสูง,45190
ห้วยหินลาด,45130
ชานุวรรณ,45140
กกโพธิ์,45210
ภูเขาทอง,45210
ป่าสังข์,45180
อีง่อง,45180
ลิ้นฟ้า,45180
มะบ้า,45170
หนองผือ,45180
ราชธานี,45170
ดงแดง,45180
หัวช้าง,45180
โพธิ์ทอง,45000
บึงงาม,45170
ดงสิงห์,45000
ช้างเผือก,45130
เทอดไทย,45170
นิเวศน์,45170
หัวช้าง,45130
เหล่า,45170
โนนสง่า,45190
หัวโทน,45130
อุ่มเม้า,45170
หนองทัพไทย,45140
เมืองน้อย,45170
บ่อพันขัน,45130
กุดน้ำใส,45140
พนมไพร,45140
หินกอง,45130
หนองพอก,45170
แสนสุข,45140
สวนจิก,45280
ทุ่งหลวง,45130
นาใหญ่,45130
หนองขาม,45160
ทุ่งทอง,45150
บ้านฝาง,45150
บ้านเขือง,45000
รอบเมือง,45210
โนนรัง,45000
เมืองสรวง,45220
เมืองไพร,45120
บุ่งเลิศ,45250
โพธิ์ศรีสว่าง,45110
หนองผือ,45220
สาวแห,45140
หน่อม,45160
ขวาว,45120
กำแพง,45150
สิงห์โคก,45150
สะอาดสมบูรณ์,45000
เมืองบัว,45150
หนองแก้ว,45000
นาโพธิ์,45000
คูเมือง,45220
โนนสว่าง,45150
ในเมือง,45000
นาเลิง,45120
ขามเปี้ย,45230
โพธิ์ทอง,45120
ขอนแก่น,45000
สามขา,45240
หนองตาไก้,45230
รอบเมือง,45000
สระนกแก้ว,45110
ศรีสว่าง,45240
เมืองทอง,45000
โนนชัยศรี,45110
หนองหิน,45220
นาแซง,45120
พรสวรรค์,45120
หนองหลวง,45120
นาอุดม,45110
หนองหมื่นถ่าน,45160
เชียงขวัญ,45000
อาจสามารถ,45160
โนนตาล,45000
น้ำอ้อม,45150
ท่าม่วง,45120
หนองแวง,45150
สะอาด,45230
เหล่าหลวง,45150
อัคคะคำ,45230
นาเมือง,45120
วังสามัคคี,45110
ศรีวิลัย,45120
สว่าง,45110
ท่าหาดยาว,45240
หนองใหญ่,45110
ขี้เหล็ก,45160
บ้านดู่,45160
ดงครั่งน้อย,45150
เกษตรวิสัย,45150
ดงครั่งใหญ่,45150
พลับพลา,45170
หมูม้น,45170
ชุมพร,45250
ดงลาน,45000
เมยวดี,45250
กลาง,45120
เกาะแก้ว,45120
วังหลวง,45120
เชียงใหม่,45230
คำนาดี,45110
หนองบัว,45160
ยางคำ,45240
โคกกกม่วง,45110
เหนือเมือง,45000
โคกสูง,45110
โพธิ์ทอง,45110
กกกุง,45220
นางาม,45120
แวง,45110
โหรา,45160
ปอภาร,45000
ขวัญเมือง,45120
หนองฮี,45140
สีแก้ว,45000
แคนใหญ่,45000
ภูเงิน,45120
เหล่าน้อย,45120
บัวคำ,45230
เด่นราษฎร์,45140
หนองแวง,45000
อุ่มเม่า,45110
พระธาตุ,45000
พระเจ้า,45000
หนองขุ่นใหญ่,45210
โพธิ์ศรี,45230
หนองพอก,45210
กู่กาสิงห์,45150
พรมสวรรค์,45110
โคกสว่าง,45210
ชมสะอาด,45250
ดูกอึ่ง,45140
บึงเกลือ,45120
บ้านแจ้ง,45160
ดอนโอง,45230
โพนเมือง,45160
โพนทราย,45240
คำพอุง,45230
เซเป็ด,34130
เป้า,34130
คำไฮใหญ่,34000
โคกจาน,34130
คำเจริญ,34130
ตาเกา,34260
ห้วยข่า,34230
เกษม,34130
โพธิ์ไทร,34110
โนนกาหลง,34110
ดุมใหญ่,34140
ยางโยภาพ,34140
กุศกร,34130
นาสะไม,34130
ตาลสุม,34330
ห้วยฝ้ายพัฒนา,34130
จิกเทิง,34330
นาตาล,34170
โนนกุง,34130
เหล่าแดง,34000
พะลาน,34170
สีวิเชียร,34260
กองโพน,34170
นาพิน,34130
ดอนจิก,34110
บ้านแขม,34110
ระเว,34110
นาห่อม,34160
ม่วงสามสิบ,34140
นาเลิง,34140
กุดยาลวน,34130
โพธิ์ศรี,34110
ข้าวปุ้น,34270
บ้านตูม,34280
หนองเต่า,34130
ถ้ำแข้,34130
ยางสักกระโพหลุ่ม,34140
ไหล่ทุ่ง,34130
ไพบูลย์,34260
โนนสวรรค์,34280
นาคาย,34330
นาเกษม,34160
หนองทันน้ำ,34270
นาโพธิ์,34230
โคกสะอาด,34260
โนนค้อ,34230
ขุหลุ,34130
นาเยีย,34160
แก่งเค็ง,34270
บัวงาม,34230
ยาง,34260
กาบิน,34270
อ่างศิลา,34110
ตากแดด,34130
ดอนมดแดง,34000
กุดชมภู,34110
โซง,34260
ท่าเมือง,34000
หนองช้างใหญ่,34140
กุดเรือ,34160
ตระการ,34130
กระเดียน,34130
พิบูล,34110
โพนงาม,34230
ขามเปี้ย,34130
นาเรือง,34160
สะพือ,34130
โนนสวาง,34270
สำโรง,34330
ไร่ใต้,34110
ท่าหลวง,34130
บุเปือย,34260
คำหว้า,34330
คอนสาย,34130
บ้านแดง,34130
พรสวรรค์,34280
หนองฮาง,34140
หนองบัวฮี,34110
นาจะหลวย,34280
หนองอ้ม,34160
หนองกุง,34330
นาดี,34160
โคกชำแระ,34160
พังเคน,34170
โนนสมบูรณ์,34280
โสกแสง,34280
เก่าขาม,34260
โดมประดิษฐ์,34260
นาโพธิ์,34110
ขี้เหล็ก,34260
คอแลน,34230
ยางใหญ่,34260
บ้านแมด,34230
หนองเมือง,34140
ทรายมูล,34110
หนองสะโน,34230
โนนกลาง,34110
คูเมือง,34190
ท่าช้าง,34190
ท่าลาด,34310
หนองไฮ,34360
ธาตุ,34190
ชีทวน,34150
เอือดใหญ่,34250
โพธิ์ไทร,34340
ขามป้อม,34170
สระสมิง,34190
ม่วงใหญ่,34340
เหล่าบก,34140
หนามแท่ง,34250
แก่งโดม,34190
โคกสว่าง,34360
ดอนใหญ่,34250
ฝางคำ,34350
ช่องเม็ก,34350
ป่าโมง,34160
หนองบ่อ,34000
นิคมสร้างตนเองลำโดมน้อย,34350
นาแวง,34170
หนองไข่นก,34140
โคกก่อง,34360
ก่อเอ้,34150
บุ่งไหม,34190
ในเมือง,34000
โพนเมือง,34000
แสนสุข,34190
เหล่าเสือโก้ก,34000
หนองแสงใหญ่,34220
ลาดควาย,34250
เหล่างาม,34340
สำโรง,34340
โนนก่อ,34350
บ้านไทย,34320
เมืองเดช,34160
ขามใหญ่,34000
วารินชำราบ,34190
หัวเรือ,34000
หนองสิม,34170
เขมราฐ,34170
หนองกินเพล,34190
แก้งเหนือ,34170
ห้วยขะยูง,34310
นาคำใหญ่,34150
เมืองศรีไค,34190
ตบหู,34160
ตะบ่าย,34250
นาเลิน,34250
สำโรง,34360
สว่าง,34190
ยางขี้นก,34150
บุ่งมะแลง,34190
สหธาตุ,34150
ท่าไห,34150
หนองเหล่า,34150
โนนรัง,34320
คันไร่,34350
นากระแซง,34160
กลาง,34160
หัวนา,34170
แก้ง,34160
คำครั่ง,34160
กลางใหญ่,34320
แพงใหญ่,34000
โนนสมบูรณ์,34160
แดงหม้อ,34150
ไผ่ใหญ่,34140
สารภี,34340
ท่าโพธิ์ศรี,34160
บุ่งหวาย,34310
ขี้เหล็ก,34000
นาคำ,34250
โขงเจียม,34220
สงยาง,34250
เจียด,34170
ค้อทอง,34150
นาเจริญ,34160
ศรีสุข,34150
หนองบก,34000
ทุ่งเทิง,34160
เตย,34140
บัวงาม,34160
โนนโหนน,34190
กระโสบ,34000
คำขวาง,34190
โนนกาเล็น,34360
แจระแม,34000
ไร่น้อย,34000
คำน้ำแซบ,34190
โนนผึ้ง,34190
โพธิ์ใหญ่,34190
บอน,34360
หนองนกทา,34170
ปทุม,34000
ห้วยยาง,34220
ธาตุน้อย,34150
บ้านกอก,34320
หัวดอน,34150
หนองเหล่า,34140
เขื่องใน,34150
กุดประทาย,34160
แก้งกอก,34250
ห้วยไผ่,34220
ขามป้อม,34360
คำเขื่อนแก้ว,34350
โพนแพง,34140
หนองผือ,34170
คำไหล,34250
นาส่วง,34160
วาริน,34250
สมสะอาด,34160
ค้อน้อย,34360
โพนงาม,34160
โนนกลาง,34360
กุดลาด,34000
สร้างถ่อ,34150
ปะอาว,34000
นาโพธิ์กลาง,34220
หนองขอน,34000
สองคอน,34340
แม่เกิ๋ง,54160
เวียงทอง,54000
ร้องเข็ม,54140
ปงป่าหวาย,54110
ทุ่งแค้ว,54170
บ้านปิน,54150
แม่จั๊วะ,54110
หนองม่วงไข่,54170
บ้านกวาง,54130
กาญจนา,54000
วังธง,54000
ห้วยโรง,54140
แม่ยางร้อง,54140
แม่ยางตาล,54140
บ่อเหล็กลอง,54150
วังชิ้น,54160
บ้านกลาง,54120
ทุ่งน้าว,54120
ทุ่งศรี,54140
วังหลวง,54170
ดอนมูล,54130
ทุ่งโฮ้ง,54000
บ้านปง,54130
ท่าข้าม,54000
บ้านเหล่า,54130
ร่องฟอง,54000
ร่องกาศ,54130
วังหงษ์,54000
ตำหนักธรรม,54170
สวนเขื่อน,54000
บ้านเวียง,54140
น้ำรัด,54170
บ้านหนุน,54120
หัวฝาย,54130
เวียงต้า,54150
ร้องกวาง,54140
บ้านกาศ,54130
น้ำชำ,54130
แม่คำมี,54170
เด่นชัย,54110
แม่ยางฮ่อ,54140
ช่อแฮ,54000
ต้าผามอก,54150
หัวทุ่ง,54150
แม่ป้าก,54160
นาพูน,54160
พระหลวง,54130
หัวเมือง,54120
สบสาย,54130
สูงเม่น,54130
ปากกาง,54150
แม่ทราย,54140
แม่พุง,54160
ห้วยไร่,54110
ไทรย้อย,54110
นาจักร,54000
น้ำเลา,54140
ป่าแดง,54000
ไผ่โทน,54140
สรอย,54160
ป่าแมต,54000
สะเอียบ,54120
ห้วยหม้าย,54120
เตาปูน,54120
แดนชุมพล,54120
ทุ่งกวาว,54000
ทุ่งแล้ง,54150
ห้วยอ้อ,54150
แม่ปาน,54150
ป่าสัก,54160
น้ำชำ,54000
บ้านถิ่น,54000
ห้วยม้า,54000
เหมืองหม้อ,54000
แม่หล่าย,54000
แม่ยม,54000
ในเวียง,54000
แม่คำมี,54000
กระหวะ,94190
กระเสาะ,94140
มายอ,94140
ปิตูมุดี,94160
ราตาปันยัง,94150
ท่าข้าม,94130
สาบัน,94150
ปะนาเระ,94130
ลิปะสะโง,94170
พ่อมิ่ง,94130
ตันหยงลุโละ,94000
คลองใหม่,94160
เกาะจัน,94140
สะดาวา,94160
กระโด,94160
เขาตูม,94160
ตาลีอายร์,94150
มะนังยง,94150
ตะบิ้ง,94110
มะนังดาลำ,94110
บางตาวา,94170
ควน,94190
ประจัน,94160
ปุลากง,94150
บือเระ,94110
ดอนรัก,94170
ดอน,94190
น้ำดำ,94140
ตันหยงดาลอ,94150
ปะโด,94140
ตะโละ,94150
กะดุนง,94110
ยามู,94150
ทุ่งคล้า,94190
ปะเสยะวอ,94110
ตะลุบัน,94110
ยาบี,94170
บางเขา,94170
เกาะเปาะ,94170
บ่อทอง,94170
ตะโละแมะนา,94140
พิเทน,94140
คอกกระบือ,94130
บ้านน้ำบ่อ,94130
ตรัง,94140
สาคอบน,94140
ถนน,94140
สะกำ,94140
สะนอ,94160
ลุโบะยิไร,94140
ท่ากำชำ,94170
จะรัง,94150
ตะโละกาโปร์,94150
สาคอใต้,94140
บ้านกลาง,94130
บาราโหม,94000
หนองแรต,94150
กะมิยอ,94000
เมาะมาวี,94160
ท่าน้ำ,94130
ปานัน,94140
ปะกาฮะรัง,94000
บานา,94000
แป้น,94110
ลางา,94190
ละหาร,94110
กะรุบี,94230
ยะรัง,94160
ตะโละดือรามัน,94230
ตาแกะ,94150
กอลำ,94160
บาโลย,94190
แหลมโพธิ์,94150
วัด,94160
ดาโต๊ะ,94170
ตันหยงจึงงา,94190
ตะลุโบะ,94000
บางปู,94150
ปล่องหอย,94230
ปากู,94140
เตราะบอน,94110
บ้านนอก,94130
ปิยามุมัง,94150
คอลอตันหยง,94170
ระแว้ง,94160
ตุยง,94170
ตอหลัง,94150
คลองมานิง,94000
บางเก่า,94110
จะบังติกอ,94000
ปุโละปุโย,94170
บาราเฮาะ,94000
ปุยุด,94000
รูสะมิแล,94000
ช้างให้ตก,94120
ท่าเรือ,94120
นาประดู่,94180
ตะโละไกรทอง,94220
ป่าไร่,94180
อาเนาะรู,94000
ม่วงเตี้ย,94180
แม่ลาน,94180
นาเกตุ,94120
บางโกระ,94120
ดอนทราย,94220
สะบารัง,94000
ควนโนรี,94180
ทรายขาว,94120
ทุ่งพลา,94180
ป่าบอน,94120
ปากล่อ,94180
มะกรูด,94120
โคกโพธิ์,94120
ไทรทอง,94220
ไม้แก่น,94220
พระนอน,13260
จำปา,13130
ปลายกลัด,13270
ท่าช้าง,13260
พระขาว,13250
บางชะนี,13250
บ้านม้า,13220
ไทรน้อย,13250
เสาธง,13220
บ้านเลน,13160
บ้านแป้ง,13160
ปากกราน,13000
วัดยม,13160
บ้านขวาง,13150
หน้าไม้,13190
เสนา,13210
ตาลเอน,13220
เชียงรากน้อย,13290
มารวิชัย,13110
บ้านลี่,13220
คลองน้อย,13240
ขนอนหลวง,13160
สำพะเนียง,13240
บ้านแค,13120
ท่าเจ้าสนุก,13130
ท่าหลวง,18270
ช้างน้อย,13190
ศาลาลอย,13130
สามไถ,13260
สวนพริก,13000
คุ้งลาน,13160
บางหลวงโดด,13250
วังแดง,13130
บ้านร่อม,13130
คลองสระบัว,13000
ท่าเรือ,13130
บางซ้าย,13270
บ่อโพง,13260
เต่าเล่า,13270
พระแก้ว,13140
บ้านม้า,13190
บางเดื่อ,13220
ตลิ่งชัน,13160
คลองสะแก,13260
บางพระครู,13260
ประตูชัย,13000
โพธิ์เอน,13130
ทางช้าง,13250
หันสัง,13220
วังพัฒนา,13270
บ้านคลัง,13250
หนองขนาก,13130
สิงหนาท,13230
ห่อหมก,13190
บ้านสร้าง,13170
ปากท่า,13130
บางประแดง,13160
บางระกำ,13260
น้ำเต้า,13250
เกาะเรียน,13000
บ้านกุ่ม,13250
บางบาล,13250
โพธิ์สามต้น,13220
บางเพลิง,13220
พุทเลา,13220
บ้านชุ้ง,13260
ลำตาเสา,13170
สองห้อง,13240
ช้างใหญ่,13290
นครหลวง,13260
กระแชง,13190
หนองปลิง,13260
บางปะหัน,13220
บางหลวง,13250
ไผ่ลิง,13000
สะพานไทย,13250
บางหัก,13250
บางไทร,13190
เชียงรากน้อย,13180
ตาลาน,13120
ปากจั่น,13260
กุฎี,13120
บางพลี,13190
แม่ลา,13260
แคออก,13190
แก้วฟ้า,13270
บ้านขล้อ,13220
ขวัญเมือง,13220
บ้านนา,13150
บ้านหว้า,13160
มหาพราหมณ์,13250
บ้านใหม่,13240
บ้านแป้ง,13190
ลาดชิด,13120
เทพมงคล,13270
บ้านใหญ่,13120
บางยี่โท,13190
วัดตะกู,13250
โพแตง,13290
กบเจา,13250
พุทเลา,13220
ทับน้ำ,13220
แคตก,13190
บ้านแพรก,13240
โคกช้าง,13120
ลาดน้ำเค็ม,13120
สำเภาล่ม,13000
ขยาย,13220
หน้าโคก,13120
บ้านกลึง,13190
วัดยม,13250
ไผ่พระ,13190
ทางกลาง,13220
สามเรือน,13160
ราชคราม,13290
ชายนา,13110
จักราช,13280
กะมัง,13000
หัวรอ,13000
ระโสม,13140
ตานิม,13220
คลองสวนพลู,13000
บ้านเกาะ,13190
คลองจิก,13160
นาคู,13280
บางนางร้า,13220
เกาะเกิด,13160
สนามชัย,13190
บ้านกระทุ่ม,13110
ท่าดินแดง,13120
ท่าวาสุกรี,13000
บางนมโค,13110
กะทุ่ม,13150
บ้านกรด,13160
บ้านป้อม,13000
โคกช้าง,13190
บางกระสั้น,13160
บ้านใหม่,13000
ตลาดเกรียบ,13160
กกแก้วบูรพา,13190
หัวเวียง,13110
บ้านแพน,13110
ภาชี,13140
บางนา,13150
ลาดงา,13110
หัวไผ่,13150
บ้านพลับ,13160
วังจุฬา,13170
